id,sleep_day,total_sleep_records,total_minutes_asleep,total_time_in_bed,activity_date,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,day_of_the_week,total_hours_asleep,total_hours_in_bed,total_exercise_minutes,total_exercise_hours,Performance
1503960366,2016-05-08,1,594,611,2016-04-25,15355,9.80000019073486,9.80000019073486,0.0,5.28999996185303,0.569999992847443,3.94000005722046,0.0,73,14,216,814,2013,Monday,10.0,10.0,1117,19.0,5.9
1503960366,2016-05-08,1,594,611,2016-05-05,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,Thursday,10.0,10.0,1176,20.0,4.0
1503960366,2016-05-08,1,594,611,2016-04-28,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,Thursday,10.0,10.0,1047,17.0,4.7
1503960366,2016-05-08,1,594,611,2016-04-29,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,Friday,10.0,10.0,1086,18.0,1.6
1503960366,2016-05-08,1,594,611,2016-04-26,13755,8.78999996185303,8.78999996185303,0.0,2.32999992370605,0.920000016689301,5.53999996185303,0.0,31,23,279,833,1970,Tuesday,10.0,10.0,1166,19.0,3.2
1503960366,2016-05-08,1,594,611,2016-04-27,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,Wednesday,10.0,10.0,1440,24.0,6.8
1503960366,2016-05-08,1,594,611,2016-04-23,14371,9.03999996185303,9.03999996185303,0.0,2.80999994277954,0.870000004768372,5.3600001335144,0.0,41,21,262,732,1949,Saturday,10.0,10.0,1056,18.0,3.7
1503960366,2016-05-08,1,594,611,2016-05-10,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,Tuesday,10.0,10.0,1037,17.0,4.5
1503960366,2016-05-08,1,594,611,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,Thursday,10.0,10.0,1440,24.0,0.0
1503960366,2016-05-08,1,594,611,2016-05-08,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,Sunday,10.0,10.0,829,14.0,3.8
1503960366,2016-05-08,1,594,611,2016-05-09,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,Monday,10.0,10.0,1098,18.0,4.0
1503960366,2016-05-08,1,594,611,2016-05-02,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,Monday,10.0,10.0,1131,19.0,3.8
1503960366,2016-05-08,1,594,611,2016-05-11,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,Wednesday,10.0,10.0,979,16.0,3.6
1503960366,2016-05-08,1,594,611,2016-04-16,12669,8.15999984741211,8.15999984741211,0.0,2.71000003814697,0.409999996423721,5.03999996185303,0.0,36,10,221,773,1863,Saturday,10.0,10.0,1040,17.0,3.1
1503960366,2016-05-08,1,594,611,2016-04-17,9705,6.48000001907349,6.48000001907349,0.0,3.19000005722046,0.779999971389771,2.50999999046326,0.0,38,20,164,539,1728,Sunday,10.0,10.0,761,13.0,4.0
1503960366,2016-05-08,1,594,611,2016-04-22,12764,8.13000011444092,8.13000011444092,0.0,4.76000022888184,1.12000000476837,2.24000000953674,0.0,66,27,130,1217,1827,Friday,10.0,10.0,1440,24.0,5.9
1503960366,2016-05-08,1,594,611,2016-04-14,10460,6.73999977111816,6.73999977111816,0.0,2.44000005722046,0.400000005960464,3.91000008583069,0.0,30,11,181,1218,1776,Thursday,10.0,10.0,1440,24.0,2.8
1503960366,2016-05-08,1,594,611,2016-05-04,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,Wednesday,10.0,10.0,1440,24.0,3.3
1503960366,2016-05-08,1,594,611,2016-04-24,10039,6.40999984741211,6.40999984741211,0.0,2.92000007629395,0.209999993443489,3.27999997138977,0.0,39,5,238,709,1788,Sunday,10.0,10.0,991,17.0,3.1
1503960366,2016-05-08,1,594,611,2016-04-21,9819,6.34000015258789,6.34000015258789,0.0,1.3400000333786,0.349999994039536,4.65000009536743,0.0,19,8,211,838,1775,Thursday,10.0,10.0,1076,18.0,1.7
1503960366,2016-05-08,1,594,611,2016-04-18,13019,8.59000015258789,8.59000015258789,0.0,3.25,0.639999985694885,4.71000003814697,0.0,42,16,233,1149,1921,Monday,10.0,10.0,1440,24.0,3.9
1503960366,2016-05-08,1,594,611,2016-04-15,9762,6.28000020980835,6.28000020980835,0.0,2.14000010490417,1.25999999046326,2.82999992370605,0.0,29,34,209,726,1745,Friday,10.0,10.0,998,17.0,3.4
1503960366,2016-05-08,1,594,611,2016-04-20,10544,6.67999982833862,6.67999982833862,0.0,1.96000003814697,0.479999989271164,4.23999977111816,0.0,28,12,205,818,1786,Wednesday,10.0,10.0,1063,18.0,2.4
1503960366,2016-05-08,1,594,611,2016-05-03,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,Tuesday,10.0,10.0,1144,19.0,4.8
1503960366,2016-05-08,1,594,611,2016-04-19,15506,9.88000011444092,9.88000011444092,0.0,3.52999997138977,1.32000005245209,5.03000020980835,0.0,50,31,264,775,2035,Tuesday,10.0,10.0,1120,19.0,4.9
1644430081,2016-05-02,1,796,961,2016-04-14,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,Thursday,13.0,16.0,1440,24.0,2.9
1644430081,2016-05-02,1,796,961,2016-04-15,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,Friday,13.0,16.0,1440,24.0,0.4
1644430081,2016-05-02,1,796,961,2016-04-17,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,Sunday,13.0,16.0,1440,24.0,2.8
1644430081,2016-05-02,1,796,961,2016-04-27,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,Wednesday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-04-28,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,Thursday,13.0,16.0,1440,24.0,2.5
1644430081,2016-05-02,1,796,961,2016-04-16,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,Saturday,13.0,16.0,1440,24.0,6.0
1644430081,2016-05-02,1,796,961,2016-04-21,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,Thursday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-05-11,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,Wednesday,13.0,16.0,762,13.0,0.0
1644430081,2016-05-02,1,796,961,2016-05-10,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,Tuesday,13.0,16.0,1440,24.0,1.7
1644430081,2016-05-02,1,796,961,2016-04-20,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,Wednesday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-04-29,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,Friday,13.0,16.0,1313,22.0,0.0
1644430081,2016-05-02,1,796,961,2016-04-30,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,Saturday,13.0,16.0,1298,22.0,3.8
1644430081,2016-05-02,1,796,961,2016-04-18,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,Monday,13.0,16.0,1440,24.0,2.7
1644430081,2016-05-02,1,796,961,2016-04-13,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,Wednesday,13.0,16.0,1440,24.0,3.2
1644430081,2016-05-02,1,796,961,2016-05-02,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,Monday,13.0,16.0,838,14.0,0.4
1644430081,2016-05-02,1,796,961,2016-05-03,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,Tuesday,13.0,16.0,1440,24.0,4.8
1644430081,2016-05-02,1,796,961,2016-04-22,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,Friday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-04-19,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,Tuesday,13.0,16.0,1440,24.0,2.9
1644430081,2016-05-02,1,796,961,2016-04-24,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,Sunday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-04-25,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,Monday,13.0,16.0,1440,24.0,0.6
1644430081,2016-05-02,1,796,961,2016-04-12,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,Tuesday,13.0,16.0,1440,24.0,2.4
1644430081,2016-05-02,1,796,961,2016-05-09,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,Monday,13.0,16.0,1440,24.0,2.7
1644430081,2016-05-02,1,796,961,2016-05-01,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,Sunday,13.0,16.0,1081,18.0,1.2
1644430081,2016-05-02,1,796,961,2016-05-06,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,Friday,13.0,16.0,1440,24.0,1.1
1644430081,2016-05-02,1,796,961,2016-04-23,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,Saturday,13.0,16.0,1440,24.0,0.6
1644430081,2016-05-02,1,796,961,2016-05-04,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,Wednesday,13.0,16.0,1440,24.0,0.0
1644430081,2016-05-02,1,796,961,2016-05-05,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,Thursday,13.0,16.0,1440,24.0,1.1
1644430081,2016-05-02,1,796,961,2016-04-26,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,Tuesday,13.0,16.0,1440,24.0,2.5
1644430081,2016-05-02,1,796,961,2016-05-08,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,Sunday,13.0,16.0,1286,21.0,0.0
1644430081,2016-05-02,1,796,961,2016-05-07,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,Saturday,13.0,16.0,1440,24.0,4.1
1844505072,2016-04-15,1,644,961,2016-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,Wednesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-16,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,Saturday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-20,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,Wednesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-21,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,Thursday,11.0,16.0,1440,24.0,0.6
1844505072,2016-04-15,1,644,961,2016-04-15,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,Friday,11.0,16.0,703,12.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-12,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,Tuesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Tuesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-17,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,Sunday,11.0,16.0,1440,24.0,0.4
1844505072,2016-04-15,1,644,961,2016-04-14,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,Thursday,11.0,16.0,1216,20.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-18,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,Monday,11.0,16.0,1440,24.0,0.5
1844505072,2016-04-15,1,644,961,2016-04-19,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,Tuesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-28,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,Thursday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-29,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,Friday,11.0,16.0,1329,22.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-22,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,Friday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-23,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,Saturday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,Monday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-03,4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,Tuesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-13,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,Wednesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Monday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Tuesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Wednesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,711,665,Thursday,11.0,16.0,711,12.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-30,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,Saturday,11.0,16.0,402,7.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-01,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,Sunday,11.0,16.0,667,11.0,0.3
1844505072,2016-04-15,1,644,961,2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Sunday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Saturday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-04,2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,Wednesday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-05,2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,Thursday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Monday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,Sunday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-15,1,644,961,2016-05-06,44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,Friday,11.0,16.0,1440,24.0,0.0
1844505072,2016-04-30,1,722,961,2016-04-27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,Wednesday,12.0,16.0,1440,24.0,0.0
1844505072,2016-04-30,1,722,961,2016-04-16,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,Saturday,12.0,16.0,1440,24.0,0.0
1844505072,2016-04-30,1,722,961,2016-04-20,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,Wednesday,12.0,16.0,1440,24.0,0.0
1844505072,2016-04-30,1,722,961,2016-04-21,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,Thursday,12.0,16.0,1440,24.0,0.6
